1553518883, 1553518883, 1000.000000
 1553518883, 1010.000000
 1553518883, 1000.000000
 1553518883, 1000.000000
 1553518883, 1010.000000
 1553518884, 1010.000000
 1553518884, 1000.000000
 1553518884, 1000.000000
 1553518884, 1010.000000
 1553518884, 1000.000000
 1553518884, 1553518884, 1000.000000
 1553518884, 1010.000000
 1553518884, 1000.000000
 1553518884, 1000.000000
 1553518884, 1000.000000
 1553518885, 1010.000000
 1553518885, 1010.000000
 1553518885, 1000.000000
 1553518885, 1000.000000
 1553518885, 1000.000000
 1553518885, 1553518885, 1000.000000
 1553518885, 1000.000000
 1553518885, 1010.000000
 1553518885, 1000.000000
 1553518885, 1000.000000
 1553518886, 1010.000000
 1553518886, 1000.000000
 1553518886, 1010.000000
 1553518886, 1000.000000
 1553518886, 1000.000000
 1553518886, 1553518886, 1000.000000
 1553518886, 1000.000000
 1553518886, 1010.000000
 1553518886, 1000.000000
 1553518886, 1000.000000
 1553518887, 1010.000000
 1553518887, 1000.000000
 1553518887, 1010.000000
 1553518887, 1000.000000
 1553518887, 1000.000000
 1553518887, 1553518887, 1010.000000
 1553518887, 1000.000000
 1553518887, 1010.000000
 1553518887, 1000.000000
 1553518887, 1000.000000
 1553518888, 1010.000000
 1553518888, 1010.000000
 1553518888, 1000.000000
 1553518888, 1000.000000
 1553518888, 1010.000000
 1553518888, 1553518888, 1000.000000
 1553518888, 1010.000000
 1553518888, 1000.000000
 1553518888, 1000.000000
 1553518888, 1010.000000
 1553518889, 1000.000000
 1553518889, 1010.000000
 1553518889, 1000.000000
 1553518889, 1000.000000
 1553518889, 1010.000000
 1553518889, 1553518889, 1000.000000
 1553518889, 1010.000000
 1553518889, 1000.000000
 1553518889, 1000.000000
 1553518889, 1010.000000
 1553518890, 1010.000000
 1553518890, 1010.000000
 1553518890, 1000.000000
 1553518890, 1000.000000
 1553518890, 1010.000000
 1553518890, 1553518890, 1000.000000
 1553518890, 1010.000000
 1553518890, 1000.000000
 1553518890, 1000.000000
 1553518890, 1010.000000
 1553518891, 1010.000000
 1553518891, 1000.000000
 1553518891, 1000.000000
 1553518891, 1010.000000
 1553518891, 1000.000000
 1553518891, 1553518891, 1000.000000
 1553518891, 1010.000000
 1553518891, 1000.000000
 1553518891, 1010.000000
 1553518891, 1000.000000
 1553518892, 1010.000000
 1553518892, 1000.000000
 1553518892, 1000.000000
 1553518892, 1010.000000
 1553518892, 1000.000000
 1553518892, 1553518892, 1010.000000
 1553518892, 1000.000000
 1553518892, 1000.000000
 1553518892, 1010.000000
 1553518892, 1000.000000
 1553518893, 1010.000000
 1553518893, 1010.000000
 1553518893, 1000.000000
 1553518893, 1000.000000
 1553518893, 1010.000000
 1553518893, 1553518893, 1000.000000
 1553518893, 1010.000000
 1553518893, 1000.000000
 1553518893, 1000.000000
 1553518893, 1010.000000
 1553518894, 1000.000000
 1553518894, 1010.000000
 1553518894, 1000.000000
 1553518894, 1000.000000
 1553518894, 1010.000000
 1553518894, 1553518894, 1000.000000
 1553518894, 1010.000000
 1553518894, 1000.000000
 1553518894, 1000.000000
 1553518894, 1010.000000
 1553518895, 1000.000000
 1553518895, 1010.000000
 1553518895, 1000.000000
 1553518895, 1010.000000
 1553518895, 1000.000000
 1553518895, 1553518895, 1000.000000
 1553518895, 1010.000000
 1553518895, 1000.000000
 1553518895, 1000.000000
 1553518895, 1010.000000
 1553518896, 1010.000000
 1553518896, 1000.000000
 1553518896, 1000.000000
 1553518896, 1000.000000
 1553518896, 1010.000000
 1553518896, 1553518896, 1000.000000
 1553518896, 1010.000000
 1553518896, 1000.000000
 1553518896, 1000.000000
 1553518896, 1010.000000
 1553518897, 1010.000000
 1553518897, 1000.000000
 1553518897, 1000.000000
 1553518897, 1010.000000
 1553518897, 1000.000000
 1553518897, 1553518897, 1010.000000
 1553518897, 1000.000000
 1553518897, 1000.000000
 1553518897, 1010.000000
 1553518897, 1000.000000
 1553518898, 1010.000000
 1553518898, 1000.000000
 1553518898, 1000.000000
 1553518898, 1010.000000
 1553518898, 1000.000000
 1553518898, 1553518898, 1010.000000
 1553518898, 1000.000000
 1553518898, 1000.000000
 1553518898, 1010.000000
 1553518898, 1000.000000
 1553518899, 1010.000000
 1553518899, 1000.000000
 1553518899, 1010.000000
 1553518899, 1000.000000
 1553518899, 1000.000000
